ProdReference,Name,SEOName,Description,ShortDescription,SEOShortDescription,SEOShortDescriptionCap,IsTextil,HasColors,HasSizes,HasCapacitys,CombinedSizes,Gender,DefaultCustomizationIncludedInPrice,AvailableGross,BoxLengthMM,BoxWidthMM,BoxHeightMM,BoxSizeM,BoxWeightKG,BoxVolume,BoxQuantity,BoxInnerQuantity,Multiplier,Taric,Type,TypeCode,SubType,SubTypeCode,MainImage,BoxImage,BagImage,PouchImage,AditionalImageList,AllImageList,Brand,CountryOfOrigin,PvcFree,Properties,ProductCare,WeightGr,Certificates,Composition,Packing,Repacking,RefillType,BatteryType,Materials,PaperSize,PaperGramage,CapacityMah,CapacityGB,VideoLink,InkColor,VideoLinkVimeo,OtherDetails,Sizes,Capacitys,KeyWords,Colors,ProductComponents,RelatedReferences,ProductDefaultComponent,Video360,ProductComponentLocations,ProductComponentDefaultLocation,ProductComponentDefaultLocationAreaMM,ProductComposedLocations,CustomizationTypes,CustomizationDefaultType,CustomizationDefaultTable,CustomizationTables,CustomizationTableOptions,CustomizationDefault,CustomizationDefaultTableMaxColors,CustomizationDefaultHandlingCosts,CustomizationDefaultPrintingLines,IsSeasonal,SeasonalOccasion,SeasonalStartDate,SeasonalEndDate,IsStockOut,OnlineExclusive,CertificateFiles,Weight,Catalogs,UpdateDate
94099,SPICE 380. Frasco em vidro borosilicato com tampa de cortiça 380 mL,SPICE 380,Frasco em vidro borossilicato com tampa de cortiça. Capacidade até 380ml. Fornecido em caixa presente de papel kraft reciclado. Certificação EU Food Grade. ø95 x 60 mm,Frasco em vidro borossilicato com tampa de cortiça. Capacidade até 380ml. Fornecido em caixa presente de papel kraft reciclado. Certificação EU Food Grade,SPICE 380. Frasco em vidro borosilicato com tampa de cortiça 380 mL,SPICE 380. FRASCO EM VIDRO BOROSILICATO COM TAMPA DE CORTIÇA 380 ML,False,True,False,False,ø95 x 60 mm,,False,True,0.45,0.27,0.44,0.450X0.270X0.440,8.6,0.053,48,1,1,70109022,"Casa, Restaurante & Bar",8,Utilitários de Cozinha - Outros,1039,94099_set.jpg,94099_160-box.jpg,,,,"94099_set.jpg, 94099_160-box.jpg, 94099_amb.jpg, 94099_160.jpg, 94099_160-c.jpg, 94099_160-d.jpg, 94099_160-e.jpg, 94099_160-f.jpg",hi!dea™,China,False,"Apropriado para comida, Fornecido em caixa de oferta, Our nature",,,Food Safety,,Bolsa,Plástico bolha,,,Vidro borosilicato. Cortiça,,,0,0,,,,,,,"squeezes, squeeze, garrafas, garrafa térmica, garrafas térmicas, bebida, bebidas, casa, cozinha, mesa, amigo do ambiente, ecologic, ecologico, ecológicos, eco, produtos eco, sustentável, sustentáveis, certificado, certificados",Natural,Frasco,94235,Frasco,,Tampa da garrafa,Tampa da garrafa,Ã˜70,Frasco - Tampa da garrafa,"Laser, Transfer",Laser,LSR3-01-01,"LSR3-01, LSR3-02, LSR3-03, LSR3-04, TRS1-01, TRS1-02","LSR3-01-01, LSR3-02-01, LSR3-03-01, LSR3-04-01, TRS1-01-01, TRS1-01-02, TRS1-01-03, TRS1-01-04, TRS1-01-F, TRS1-02-01, TRS1-02-02, TRS1-02-03, TRS1-02-04, TRS1-02-F",Frasco - Tampa da garrafa (Laser - Ã˜70),1,0.0,94099_1_1_1.png,False,,,,False,False,cert_94099.zip,166,"SPOT,Our Nature",08/04/2025 11:01:27
94101,ATALA. Esteira para grelha em PTFE,ATALA,Esteira para grelha em PTFE. Indicada para colocar em cima das grelhas de churrasco para que a comida não grude. Certificação EU Food Grade. 400 x 300 mm,Esteira para grelha em PTFE. Indicada para colocar em cima das grelhas de churrasco para que a comida não grude. Certificação EU Food Grade,ATALA. Esteira para grelha em PTFE,ATALA. ESTEIRA PARA GRELHA EM PTFE,False,True,False,False,400 x 300 mm,,False,True,0.35,0.42,0.18,0.350X0.420X0.180,18.0,0.026,500,0,1,39209990,"Casa, Restaurante & Bar",8,Utilitários de Cozinha,103,94101_set.jpg,,,,,"94101_set.jpg, 94101_103-c.jpg, 94101_amb.jpg, 94101_103.jpg",hi!dea™,China,False,Apropriado para comida,,,Food Safety,,Polybag,,,,PTFE,,,,,,,,,,,"esteiras para grelhas, certificado, certificados",Preto,Capa,94102,Capa,,"Canto superior direito, Canto Inferior Esquerdo",Canto superior direito,100 x 100,"Capa - Canto superior direito, Capa - Canto Inferior Esquerdo",Laser,Laser,LSR1-01-01,"LSR1-01, LSR1-02, LSR1-03, LSR1-04, LSR1-05, LSR1-06","LSR1-01-01, LSR1-02-01, LSR1-03-01, LSR1-04-01, LSR1-05-01, LSR1-06-01",Capa - Canto superior direito (Laser - 100 x 100),1,0.0,94101_1_1_1.png,False,,,,False,True,cert_94101.zip,1,SPOT,08/04/2025 11:01:27
94102,RAVIOLI. Kit churrasco em estojo em 210D com peças em aço inox e PP,RAVIOLI,"Kit churrasco em estojo de 210D com peças em aço inox e PP. Composto por tábua em PP e 3 utensílios: faca chefe, garfo e afiador. Certificação EU Food Grade. Estojo: 220 x 345 x 30 mm | Tábua: 195 x 285 x 5 mm","Kit churrasco em estojo de 210D com peças em aço inox e PP. Composto por tábua em PP e 3 utensílios: faca chefe, garfo e afiador. Certificação EU Food Grade",RAVIOLI. Kit churrasco em estojo em 210D com peças em aço inox e PP,RAVIOLI. KIT CHURRASCO EM ESTOJO EM 210D COM PEÇAS EM AÇO INOX E PP,False,True,False,False,Estojo: 220 x 345 x 30 mm | Tábua: 195 x 285 x 5 mm,,False,True,0.48,0.24,0.39,0.480X0.240X0.390,11.0,0.045,16,0,1,82152000,"Casa, Restaurante & Bar",8,Barbecue,1041,94102_set.jpg,,,94102_103-pouch.jpg,,"94102_set.jpg, 94102_103-a.jpg, 94102_103.jpg, 94102_103-pouch.jpg, 94102_103-c.jpg, 94102_106.jpg, 94102_106-pouch.jpg, 94102_106-a.jpg, 94102_106-c.jpg",hi!dea™,China,False,Apropriado para comida,,,Food Safety,,Bolsa 210T,,,,210D. Aço inox. PP,,,,,,,,,,,"kits de churrasco, churrascos, certificado, certificados","Branco, Preto","Estojo,Faca,Garfo",,Estojo,,"Frente, Lámina, Metal",Metal,200 x 120,"Estojo - Frente, Faca - Lámina, Garfo - Metal","Transfer, Laser",Transfer,TRS1-01-01,"TRS1-01, TRS1-02, TRS1-03, TRS1-04, LSR1-01, LSR1-02, LSR1-03","TRS1-01-01, TRS1-01-02, TRS1-01-03, TRS1-01-04, TRS1-01-F, TRS1-02-01, TRS1-02-02, TRS1-02-03, TRS1-02-04, TRS1-02-F, TRS1-03-01, TRS1-03-02, TRS1-03-03, TRS1-03-04, TRS1-03-F, TRS1-04-01, TRS1-04-02, TRS1-04-03, TRS1-04-04, TRS1-04-F, LSR1-01-01, LSR1-02-01, LSR1-03-01",Estojo - Frente (Transfer - 200 x 120),0,0.0,94102_1_1_1.png,False,,,,False,True,cert_94102.zip,1,SPOT,08/04/2025 11:01:27
94103,TANAT. Saca-rolhas em metal com abridor de garrafa,TANAT,Saca-rolhas em metal com abridor de garrafas e canivete de sommelier. 110 x 25 x 10 mm,Saca-rolhas em metal com abridor de garrafas e canivete de sommelier,TANAT. Saca-rolhas em metal com abridor de garrafa,TANAT. SACA-ROLHAS EM METAL COM ABRIDOR DE GARRAFA,False,True,False,False,110 x 25 x 10 mm,,False,True,0.35,0.13,0.15,0.350x0.130x0.150,6.9,0.007,100,10,1,82055100,"Casa, Restaurante & Bar",8,Canivetes,1201,94103_set.jpg,,,,,"94103_set.jpg, 94103_127-c.jpg, 94103_127.jpg",hi!dea™,China,False,,,,"Food Safety, REACH",,,Caixa branca,,,Metal,,,0,0,,,,,,,"saca, rolhas, saca rolha, saca rolhas, abridor, abridores, vinho, vinhos, conjuntos vinho, certificado, certificados, faca, facas",Cromado satinado,Saca-rolhas,,Saca-rolhas,,"Cabo, Cabo 2",Cabo,40 x 6,"Saca-rolhas - Cabo, Saca-rolhas - Cabo 2","Laser, Tampografia",Tampografia,PDP1-01-01,"LSR1-01, LSR1-02, PDP1-01","LSR1-01-01, LSR1-02-01, PDP1-01-01",Saca-rolhas - Cabo (Tampografia - 40 x 6),0,0.0,94103_1_1_1.png,False,,,,False,True,cert_94103.zip,65,SPOT,08/04/2025 11:01:27
94104,TERIYAKI. Kit churrasco em estojo de PU e 210D com tábua em bambu e 7 utensílios em aço inox e madeira de seringueira,TERIYAKI,"Kit churrasco em estojo de PU e 210D. Composto por tábua em bambu e 7 utensílios em aço inox e madeira de Seringueira: faca japonesa, faca chefe, garfo, pinça, faca pequena, afiador e pincel. Certificação EU Food Grade. A cor e o resultado da impressão nos materiais naturais pode variar entre produtos. Estojo: 250 x 370 x 45 mm | Tábua: 300 x 200 x 11.6 mm","Kit churrasco em estojo de PU e 210D. Composto por tábua em bambu e 7 utensílios em aço inox e madeira de Seringueira: faca japonesa, faca chefe, garfo, pinça, faca pequena, afiador e pincel. Certificação EU Food Grade. A cor e o resultado da impressão nos materiais naturais pode variar entre produtos",TERIYAKI. Kit churrasco em estojo de PU e 210D com tábua em bambu e 7 utensílios em aço inox e madeira de seringueira,TERIYAKI. KIT CHURRASCO EM ESTOJO DE PU E 210D COM TÁBUA EM BAMBU E 7 UTENSÍLIOS EM AÇO INOX E MADEIRA DE SERINGUEIRA,False,True,False,False,"Estojo: 250 x 370 x 45 mm | Tábua: 300 x 200 x 11,6 mm",,False,True,0.48,0.27,0.41,0.480X0.270X0.410,14.0,0.053,10,0,1,82152000,"Casa, Restaurante & Bar",8,Barbecue,1041,94104_set.jpg,,,94104_103-pouch.jpg,,"94104_set.jpg, 94104_103-a.jpg, 94104_amb.jpg, 94104_103.jpg, 94104_103-pouch.jpg, 94104_103-b.jpg, 94104_103-c.jpg, 94104_103-d.jpg, 94104_103-f.jpg",hi!dea™,China,False,"Apropriado para comida, Our nature, bamboo",,,Food Safety,,PU,,,,PU. 210D,,,,,,,,,,,"kits de churrasco, churrascos, ecologic, ecologico, ecológicos, eco, produtos eco, sustentável, sustentáveis, certificado, certificados",Preto,"Estojo,Tábua,Faca,Garfo,Pinça","94142, 94143, 94107, 94112, 94111",Estojo,,"Frente, Frente, Cabo, Lámina, Metal, Cabo, Cabo, Metal",Cabo,200 x 120,"Estojo - Frente, Tábua - Frente, Faca - Cabo, Faca - Lámina, Garfo - Metal, Garfo - Cabo, Pinça - Cabo, Pinça - Metal","Transfer, Laser, Tampografia",Transfer,TRS1-01-01,"TRS1-01, TRS1-02, TRS1-03, TRS1-04, LSR1-01, LSR1-02, LSR1-03, LSR1-04, PDP1-01","TRS1-01-01, TRS1-01-02, TRS1-01-03, TRS1-01-04, TRS1-01-F, TRS1-02-01, TRS1-02-02, TRS1-02-03, TRS1-02-04, TRS1-02-F, TRS1-03-01, TRS1-03-02, TRS1-03-03, TRS1-03-04, TRS1-03-F, TRS1-04-01, TRS1-04-02, TRS1-04-03, TRS1-04-04, TRS1-04-F, LSR1-01-01, LSR1-02-01, LSR1-03-01, LSR1-04-01, PDP1-01-01",Estojo - Frente (Transfer - 200 x 120),0,0.0,94104_1_1_1.png,False,,,,False,False,cert_94104.zip,1,"SPOT,Our Nature",08/04/2025 11:01:27
94107,MOUSSAKA. Kit churrasco em estojo de 210D e tábua em bambu com 3 utensílios em aço inox e madeira de seringueira,MOUSSAKA,"Kit churrasco em estojo de 210D. Composto por tábua em bambu e 3 utensílios em aço inox e madeira de Seringueira: faca japonesa, garfo e afiador. Certificação EU Food Grade. A cor e o resultado da impressão nos materiais naturais pode variar entre produtos. Estojo: 220 x 345 x 30 mm | Tábua: 300 x 200 x 11.6 mm","Kit churrasco em estojo de 210D. Composto por tábua em bambu e 3 utensílios em aço inox e madeira de Seringueira: faca japonesa, garfo e afiador. Certificação EU Food Grade. A cor e o resultado da impressão nos materiais naturais pode variar entre produtos",MOUSSAKA. Kit churrasco em estojo de 210D e tábua em bambu com 3 utensílios em aço inox e madeira de seringueira,MOUSSAKA. KIT CHURRASCO EM ESTOJO DE 210D E TÁBUA EM BAMBU COM 3 UTENSÍLIOS EM AÇO INOX E MADEIRA DE SERINGUEIRA,False,True,False,False,"Estojo: 220 x 345 x 30 mm | Tábua: 300 x 200 x 11,6 mm",,False,True,0.48,0.24,0.39,0.480X0.240X0.390,10.5,0.045,10,0,1,82152000,"Casa, Restaurante & Bar",8,Barbecue,1041,94107_set.jpg,,,94107_103-pouch.jpg,,"94107_set.jpg, 94107_103-pouch-a.jpg, 94107_103.jpg, 94107_103-pouch.jpg",hi!dea™,China,False,"Apropriado para comida, Our nature, bamboo",,,Food Safety,,Bolsa 210T,,,,210D,,,,,,,,,,,"kits de churrasco, churrascos, ecologic, ecologico, ecológicos, eco, produtos eco, sustentável, sustentáveis, certificado, certificados",Preto,"Estojo,Tábua,Faca Japonesa,Garfo","93844, 94142, 94143, 94111",Estojo,,"Frente, Frente, Lámina, Cabo, Metal inferior, Cabo",Metal inferior,200 x 120,"Estojo - Frente, Tábua - Frente, Faca Japonesa - Lámina, Faca Japonesa - Cabo, Garfo - Metal inferior, Garfo - Cabo","Transfer, Laser, Tampografia",Transfer,TRS1-01-01,"TRS1-01, TRS1-02, TRS1-03, TRS1-04, LSR1-01, LSR1-02, LSR1-03, LSR1-04, PDP1-01","TRS1-01-01, TRS1-01-02, TRS1-01-03, TRS1-01-04, TRS1-01-F, TRS1-02-01, TRS1-02-02, TRS1-02-03, TRS1-02-04, TRS1-02-F, TRS1-03-01, TRS1-03-02, TRS1-03-03, TRS1-03-04, TRS1-03-F, TRS1-04-01, TRS1-04-02, TRS1-04-03, TRS1-04-04, TRS1-04-F, LSR1-01-01, LSR1-02-01, LSR1-03-01, LSR1-04-01, PDP1-01-01",Estojo - Frente (Transfer - 200 x 120),0,0.0,94107_1_1_1.png,False,,,,False,False,cert_94107.zip,1,"SPOT,Our Nature",08/04/2025 11:01:27
94109,VALASTRO. Kit churrasco em estojo de alumínio com 5 utensílios em aço inox e alumínio,VALASTRO,"Kit churrasco em estojo de alumínio. Composto por 5 utensílios em aço inox e alumínio: faca chefe, faca japonesa, faca boning, garfo e afiador. Certificação EU Food Grade. Estojo: 385 x 120 x 69 mm | Placa: 75 x 35 mm","Kit churrasco em estojo de alumínio. Composto por 5 utensílios em aço inox e alumínio: faca chefe, faca japonesa, faca boning, garfo e afiador. Certificação EU Food Grade",VALASTRO. Kit churrasco em estojo de alumínio com 5 utensílios em aço inox e alumínio,VALASTRO. KIT CHURRASCO EM ESTOJO DE ALUMÍNIO COM 5 UTENSÍLIOS EM AÇO INOX E ALUMÍNIO,False,True,False,False,Estojo: 385 x 120 x 69 mm | Placa: 75 x 35 mm,,False,True,0.4,0.29,0.37,0.400X0.290X0.370,11.0,0.043,10,0,1,82152000,"Casa, Restaurante & Bar",8,Barbecue,1041,94109_set.jpg,94109_103-box.jpg,,,,"94109_set.jpg, 94109_103-box-a-logo.jpg, 94109_amb.jpg, 94109_103.jpg, 94109_103-box.jpg",hi!dea™,China,False,Apropriado para comida,,,Food Safety,,Caixa prateada,,,,Alumínio. Aço inox,,,,,,,,,,,"kits de churrasco, churrascos, certificado, certificados",Preto,"Caixa,Faca,Garfo","99141, 94112",Caixa,,"Placa, Lámina, Cabo",Cabo,60 x 20,"Caixa - Placa, Faca - Lámina, Garfo - Cabo",Laser,Laser,LSR1-01-01,"LSR1-01, LSR1-02, LSR1-03, LSR1-04, LSR1-05","LSR1-01-01, LSR1-02-01, LSR1-03-01, LSR1-04-01, LSR1-05-01",Caixa - Placa (Laser - 60 x 20),1,0.0,94109_1_1_1.png,False,,,,False,False,cert_94109.zip,1,SPOT,08/04/2025 11:01:27
94110,LESTINI. Suporte para facas em madeira de pinho,LESTINI,"Suporte para facas em madeira de pinho. Incluso conjunto de 5 facas de cozinha: faca utilitária média, faca utilitária pequena, faca para vegetais, faca para pão e faca para carne. Peças em aço inox e PP, e cabo com acabamento emborrachado. Certificação EU Food Grade. A cor e o resultado da impressão nos materiais naturais pode variar entre produtos. 150 x 310 x 85 mm","Suporte para facas em madeira de pinho. Incluso conjunto de 5 facas de cozinha: faca utilitária média, faca utilitária pequena, faca para vegetais, faca para pão e faca para carne. Peças em aço inox e PP, e cabo com acabamento emborrachado. Certificação EU Food Grade. A cor e o resultado da impressão nos materiais naturais pode variar entre produtos",LESTINI. Suporte para facas em madeira de pinho,LESTINI. SUPORTE PARA FACAS EM MADEIRA DE PINHO,False,True,False,False,150 x 310 x 85 mm,,False,True,0.46,0.35,0.34,0.460X0.350X0.340,12.5,0.055,10,0,1,82152000,"Casa, Restaurante & Bar",8,Utilitários de Cozinha,103,94110_set.jpg,,,,,"94110_set.jpg, 94110_160-a.jpg, 94110_160.jpg, 94110_160-b.jpg, 94110_160-c.jpg, 94110_160-d.jpg, 94110_160-e.jpg",hi!dea™,China,False,"Aço inox, Apropriado para comida",,,Food Safety,,Polybag,,,,Madeira. Aço inox. PP,,,,,,,,,,,"suportes para facas, ecologic, ecologico, ecológicos, eco, produtos eco, sustentável, sustentáveis, certificado, certificados",Natural,Suporte,"94261, 94333, 94334, 94339",Suporte,,Frente,Frente,70 x 70,Suporte - Frente,Laser,Laser,LSR1-01-01,"LSR1-01, LSR1-02, LSR1-03, LSR1-04","LSR1-01-01, LSR1-02-01, LSR1-03-01, LSR1-04-01",Suporte - Frente (Laser - 70 x 70),1,0.0,94110_1_1_1.png,False,,,,False,False,cert_94110.zip,1,SPOT,08/04/2025 11:01:27
94111,KOERPER. Kit churrasco em caixa bambu com 4 utensílios em aço inox e bambu,KOERPER,"Kit churrasco em caixa de bambu. Composto por 4 utensílios em aço inox e bambu: faca japonesa, faca chefe, faca boning e garfo. Certificação EU Food Grade. A cor e o resultado da impressão nos materiais naturais pode variar entre produtos. Caixa: 350 x 179 x 29 mm","Kit churrasco em caixa de bambu. Composto por 4 utensílios em aço inox e bambu: faca japonesa, faca chefe, faca boning e garfo. Certificação EU Food Grade. A cor e o resultado da impressão nos materiais naturais pode variar entre produtos",KOERPER. Kit churrasco em caixa bambu com 4 utensílios em aço inox e bambu,KOERPER. KIT CHURRASCO EM CAIXA BAMBU COM 4 UTENSÍLIOS EM AÇO INOX E BAMBU,False,True,False,False,Caixa: 350 x 179 x 29 mm,,False,True,0.38,0.2,0.35,0.380X0.200X0.350,15.0,0.027,10,0,1,82152000,"Casa, Restaurante & Bar",8,Barbecue,1041,94111_set.jpg,94111_160-box.jpg,,,,"94111_set.jpg, 94111_160-a.jpg, 94111_160.jpg, 94111_160-box.jpg, 94111_160-b.jpg, 94111_160-c.jpg, 94111_160-d.jpg",hi!dea™,China,False,"Aço inox, Apropriado para comida, Our nature, bamboo",,,Food Safety,,Polybag esponja,,,,Bambu. Aço inox,,,,,,,,,,,"kits de churrasco, churrascos, ecologic, ecologico, ecológicos, eco, produtos eco, sustentável, sustentáveis, certificado, certificados",Natural,"Tábua,Faca,Garfo,Caixa","94139, 94142, 94143",Caixa,,"Frente, Lámina, Cabo, Cabo, Metal, Tampa",Tampa,70 x 70,"Tábua - Frente, Faca - Lámina, Faca - Cabo, Garfo - Cabo, Garfo - Metal, Caixa - Tampa","Laser, Tampografia, Silk Screen",Laser,LSR3-01-01,"LSR3-01, LSR3-02, LSR3-03, LSR3-04, LSR1-01, LSR1-02, LSR1-03, PDP1-01, SCR2-01","LSR3-01-01, LSR3-02-01, LSR3-03-01, LSR3-04-01, LSR1-01-01, LSR1-02-01, LSR1-03-01, PDP1-01-01, SCR2-01-01",Tábua - Frente (Laser - 70 x 70),1,0.0,94111_1_1_1.png,False,,,,False,False,cert_94111.zip,1,"SPOT,Our Nature",08/04/2025 11:01:27
94112,CHAMP. Kit churrasco com 4 utensílios,CHAMP,"Kit churrasco composto por 3 utensílios em aço inox e madeira de Seringueira - faca, garfo e pinça - e uma luva de cozinha. O estojo dobrável em 600D pode ser convertível em avental para sua proteção. Certificação EU Food Grade. Dobrado e fechado: 130 x 480 mm,","Kit churrasco composto por 3 utensílios em aço inox e madeira de Seringueira - faca, garfo e pinça - e uma luva de cozinha. O estojo dobrável em 600D pode ser convertível em avental para sua proteção. Certificação EU Food Grade",CHAMP. Kit churrasco com 4 utensílios,CHAMP. KIT CHURRASCO COM 4 UTENSÍLIOS,False,True,False,False,"Dobrado e fechado: 130 x 480 mm,",,False,True,0.495,0.335,0.39,0.495X0.335X0.390,12.0,0.065,24,0,1,82152000,"Casa, Restaurante & Bar",8,Barbecue,1041,94112_103-a.jpg,,,94112_103-pouch.jpg,,"94112_103-a.jpg, 94112_amb.jpg, 94112_103.jpg, 94112_103-pouch.jpg, 94112_103-c.jpg, 94112_103-d.jpg, 94112_103-e.jpg, 94112_103-f.jpg",hi!dea™,China,False,Apropriado para comida,,,Food Safety,,Polybag,,,,600D. Aço inox. Madeira,,,,,,,,,,,"kits de churrasco, churrascos, certificado, certificados",Preto,"Avental,Faca,Pinça,Garfo",94145,Avental,,"Frente, Lámina, Cabo, Cabo, Cabo",Cabo,140 x 95,"Avental - Frente, Faca - Lámina, Faca - Cabo, Pinça - Cabo, Garfo - Cabo","Transfer, Laser",Transfer,TRS1-01-01,"TRS1-01, TRS1-02, TRS1-03, LSR1-01, LSR1-02, LSR1-03, LSR1-04, LSR1-05","TRS1-01-01, TRS1-01-02, TRS1-01-03, TRS1-01-04, TRS1-01-F, TRS1-02-01, TRS1-02-02, TRS1-02-03, TRS1-02-04, TRS1-02-F, TRS1-03-01, TRS1-03-02, TRS1-03-03, TRS1-03-04, TRS1-03-F, LSR1-01-01, LSR1-02-01, LSR1-03-01, LSR1-04-01, LSR1-05-01",Avental - Frente (Transfer - 140 x 95),0,0.0,94112_1_1_1.png,False,,,,False,False,cert_94112.zip,1,SPOT,08/04/2025 11:01:27
94114,CARIN. Saca-rolhas em madeira com abridor de garrafa e canivete de sommelier,CARIN,Saca-rolhas em madeira com abridor de garrafas e canivete de sommelier. A cor e o resultado da impressão nos materiais naturais pode variar entre produtos. 109 x 25 x 8 mm,Saca-rolhas em madeira com abridor de garrafas e canivete de sommelier. A cor e o resultado da impressão nos materiais naturais pode variar entre produtos,CARIN. Saca-rolhas em madeira com abridor de garrafa e canivete de sommelier,CARIN. SACA-ROLHAS EM MADEIRA COM ABRIDOR DE GARRAFA E CANIVETE DE SOMMELIER,False,True,False,False,109 x 25 x 8 mm,,False,True,0.31,0.19,0.26,0.310X0.190X0.260,13.3,0.015,200,10,1,82055100,"Casa, Restaurante & Bar",8,Saca Rolhas,1020,94114_160-logo.jpg,,,,,"94114_160-logo.jpg, 94114_160.jpg",hi!dea™,China,False,,,,"Food Safety, REACH",,Polybag,Caixa branca,,,Madeira,,,0,0,,,,,,,"saca, rolhas, saca rolha, saca rolhas, abridor, abridores, vinho, vinhos, conjuntos vinho, certificado, certificados",Natural,Saca-rolhas,"93892, 94117, 94243, 94247, 94298, 94328",Saca-rolhas,,"Metal, Lámina, Cabo, Cabo 2",Cabo,,"Saca-rolhas - Metal, Saca-rolhas - Lámina, Saca-rolhas - Cabo, Saca-rolhas - Cabo 2","Laser, Tampografia",,,"LSR1-01, LSR1-02, PDP3-01","LSR1-01-01, LSR1-02-01, PDP3-01-01",,0,0.0,,False,,,,False,False,cert_94114.zip,68,SPOT,08/04/2025 11:01:27
94115,MALTE. Abridor de garrafas com imã,MALTE,Abridor de garrafas com imã. 50 x 105 x 5 mm,Abridor de garrafas com imã,MALTE. Abridor de garrafas com imã,MALTE. ABRIDOR DE GARRAFAS COM IMÃ,False,True,False,False,50 x 105 x 5 mm,,False,True,0.29,0.26,0.25,0.290X0.260X0.250,10.4,0.02,500,250,1,82055100,"Casa, Restaurante & Bar",8,Utensilios de cozinha,1040,94115_set.jpg,,,,,"94115_set.jpg, 94115_103.jpg, 94115_109_a.jpg, 94115_105.jpg, 94115_105-c.jpg, 94115_106.jpg, 94115_109.jpg, 94115_109-c.jpg, 94115_114.jpg",hi!dea™,China,False,Imã,,,,,Polybag,Sem polybag,,,Plástico,,,0,0,,,,,,,"saca, rolhas, saca rolha, saca rolhas, abridor, abridores, vinho, vinhos, conjuntos vinho, certificado","Azul royal, Branco, Preto, Verde, Vermelho",Descapsulador,"94116, 94134, 94573, 94361",Descapsulador,,Cabo,Cabo,55 x 20,Descapsulador - Cabo,"UV Digital, Silk Screen, Tampografia",UV Digital,DUV1-01-F,"DUV1-01, DUV1-02, DUV1-03, DUV1-04, SCR3-01, PDP3-01","DUV1-01-F, DUV1-02-F, DUV1-03-F, DUV1-04-F, SCR3-01-01, PDP3-01-01, PDP3-01-02, PDP3-01-03, PDP3-01-04, PDP3-01-05",Descapsulador - Cabo (UV Digital - 55 x 20),13,0.0,94115_1_1_1.png,False,,,,False,False,,20,SPOT,08/04/2025 11:01:27
94116,FUNFAYE. Porta copos em ABS com abridor de garrafas,FUNFAYE,Porta copos em ABS com abridor de garrafas e esponja antiderrapante na base. 82 x 82 x 4 mm,Porta copos em ABS com abridor de garrafas e esponja antiderrapante na base,FUNFAYE. Porta copos em ABS com abridor de garrafas,FUNFAYE. PORTA COPOS EM ABS COM ABRIDOR DE GARRAFAS,False,True,False,False,82 x 82 x 4 mm,,False,True,0.46,0.23,0.21,0.460X0.230X0.210,12.3,0.022,500,125,1,82055100,"Casa, Restaurante & Bar",8,Utilitários de Cozinha,103,94116_set.jpg,,,,,"94116_set.jpg, 94116_103-c.jpg, 94116_amb.jpg, 94116_103.jpg, 94116_106.jpg, 94116_106-b.jpg, 94116_106-c.jpg, 94116_114.jpg, 94116_114-c.jpg",hi!dea™,China,False,,,,,,,,,,ABS,,,0,0,,,,,,,"copo, mesa, casa, base para copo, bebida, bebidas, vinho, vinhos, conjuntos vinho, certificado","Azul royal, Branco, Preto",Descapsulador,"93967, 94573",Descapsulador,,Topo,Topo,30 x 25,Descapsulador - Topo,"UV Digital, Silk Screen, Tampografia",Tampografia,PDP4-01-01,"DUV2-01, DUV2-02, DUV2-03, DUV2-04, SCR1-01, PDP4-01","DUV2-01-F, DUV2-02-F, DUV2-03-F, DUV2-04-F, SCR1-01-01, SCR1-01-02, SCR1-01-03, PDP4-01-01, PDP4-01-02, PDP4-01-03, PDP4-01-04, PDP4-01-05",Descapsulador - Topo (Tampografia - 30 x 25),0,0.0,94116_1_1_1.png,False,,,,False,False,,22,SPOT,08/04/2025 11:01:27
